oid,ra,dec,label_tns,tns_type_raw,label_simbad,simbad_otype,label_milliquas,milliquas_type,label_vsx,vsx_type,classALeRCE,label_source,label_conflict,all_labels,transient_vsx_flag,oid_combined
ZTF20aazmpjt,188.7804424704524,8.417524574873713,,,AGN,Sy1,AGN,ARX,,,AGN,SIMBAD,False,AGN|AGN,False,170050543253192745_ZTF20aazmpjt
ZTF25aavohea,188.6269377008527,7.152889361593609,,,QSO,QSO,QSO,QX,,,QSO,SIMBAD,False,QSO|QSO,False,170050543263154177_ZTF25aavohea
ZTF20aadxuvb,188.622752267435,7.952467502128497,,,QSO,QSO,QSO,QX,,,QSO,SIMBAD,False,QSO|QSO,False,170050543264727042_ZTF20aadxuvb
ZTF24aacgvmo,188.84419343404358,8.055615034631694,,,QSO,QSO,QSO,QR,,,QSO,SIMBAD,False,QSO|QSO,False,170050543265251391_ZTF24aacgvmo
ZTF22aaicxoc,188.7438368797354,6.775732431328473,,,QSO,QSO,QSO,Q,,,QSO,SIMBAD,False,QSO|QSO,False,170050543283077148_ZTF22aaicxoc
ZTF21abasqvr,188.8639749562772,6.737152318661632,,,QSO,QSO,QSO,Q,,,QSO,SIMBAD,False,QSO|QSO,False,170050543283077523_ZTF21abasqvr
ZTF20aczfygq,186.23362978090665,9.204094752017129,,,QSO,QSO,QSO,QX,,,QSO,SIMBAD,False,QSO|QSO,False,170050543391080469_ZTF20aczfygq
ZTF18aaqpomi,187.35734471409975,8.953971180304977,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170050543415722057_ZTF18aaqpomi
ZTF18adjntjf,188.1865698076712,9.002946579066256,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170050543440363655_ZTF18adjntjf
ZTF18aavrkcf,188.16972267705304,8.2423081704684,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170050543457665131_ZTF18aavrkcf
ZTF19aaafdaa,188.09814973124602,8.442716355611523,,,QSO,QSO,QSO,Q,,,QSO,SIMBAD,False,QSO|QSO,False,170050543459762232_ZTF19aaafdaa
ZTF18aakeqiq,188.28207762440124,8.333328887285203,,,E,EB*,,,,,E,SIMBAD,False,E,False,170050543461335091_ZTF18aakeqiq
ZTF21abatkdx,188.6563531105269,7.9786479580143785,,,QSO,QSO,QSO,QX,,,QSO,SIMBAD,False,QSO|QSO,False,170050543474966590_ZTF21abatkdx
ZTF17aabxqtc,188.56099335731972,7.536282691322382,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170050543475490847_ZTF17aabxqtc
ZTF20aakwnfq,149.97302832744734,3.2080541094263033,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170063723366973556_ZTF20aakwnfq
ZTF26aalcavs,149.63577768068592,1.269353511510285,SNIa,SN Ia,,,,,,,SNIa,TNS,False,SNIa,False,170094456400773135_ZTF26aalcavs
ZTF20aadalds,150.0556513954685,1.2008721459657592,,,QSO,QSO,QSO,Q,,,QSO,SIMBAD,False,QSO|QSO,False,170094457607684142_ZTF20aadalds
ZTF18aabpiwz,187.3118148065402,9.858175514839013,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170112073826041974_ZTF18aabpiwz
ZTF24absiatb,150.86271564553755,3.438206377160505,,,QSO,QSO,QSO,Q,,,QSO,SIMBAD,False,QSO|QSO,False,170226393761185825_ZTF24absiatb
ZTF17aabwnhh,187.3456285318863,9.26594748378927,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170230829248151567_ZTF17aabwnhh
ZTF26aasupme,148.4743527024523,1.7182491812469665,SNIa,SN Ia,,,,,,,SNIa,TNS,False,SNIa,False,170235219334922248_ZTF26aasupme
ZTF18aaqdgnl,188.3574965675944,9.523157347205679,,,QSO,QSO,QSO,QX,,,QSO,SIMBAD,False,QSO|QSO,False,170235235852091406_ZTF18aaqdgnl
ZTF18aabpjcf,189.10020532912293,8.634296729604909,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170235235872538638_ZTF18aabpjcf
ZTF20achozig,151.62391276455403,1.7030998876399865,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170261582724989031_ZTF20achozig
ZTF18acssgbs,149.94000040261875,0.9866420658963548,,,E,EB*,,,,,E,SIMBAD,False,E,False,170261582809923618_ZTF18acssgbs
ZTF17aaanrwy,150.56320342882105,3.83474878617327,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170261593411551345_ZTF17aaanrwy
ZTF17aaaokuq,149.74094822294495,1.2613964918834049,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170270398346690595_ZTF17aaaokuq
ZTF25aadzhwk,150.083628,3.2591818000000004,,,QSO,QSO,QSO,Q,,,QSO,SIMBAD,False,QSO|QSO,False,170336360108916924_ZTF25aadzhwk
ZTF20abbbxep,188.39517206746402,6.4538415779163305,,,QSO,QSO,QSO,Q,,,QSO,SIMBAD,False,QSO|QSO,False,170340768357023923_ZTF20abbbxep
ZTF21aahpezm,188.50546423420872,6.537472768421051,,,QSO,QSO,QSO,QX,,,QSO,SIMBAD,False,QSO|QSO,False,170340768372752621_ZTF21aahpezm
ZTF19aaocjig,240.4508366629423,-16.901243581331958,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170433140585661743_ZTF19aaocjig
ZTF26aatfdml,239.97995703901242,-16.256400370962222,,,E,EB*,,,,,E,SIMBAD,False,E,False,170433140613448086_ZTF26aatfdml
ZTF19aadaemw,240.8283785531707,-15.395641308662738,,,,,,,RRL,RR,RRL,VSX,False,RRL,False,170433140689471445_ZTF19aadaemw
ZTF19aanoyeq,240.77567504190264,-14.931401547308058,,,E,EB*,,,,,E,SIMBAD,False,E,False,170433140707295912_ZTF19aanoyeq
ZTF19aarxpnu,240.48548032892802,-13.9387767039932,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170433140736655556_ZTF19aarxpnu
ZTF19aabzuku,242.54459578309076,-14.057301422638279,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170433140743472285_ZTF19aabzuku
ZTF19aabzuho,241.05519378752996,-13.850439497312747,,,E,EB*,,,,,E,SIMBAD,False,E,False,170433140752908381_ZTF19aabzuho
ZTF19aaobwip,241.54457745964476,-13.122562559864983,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170433140771259374_ZTF19aaobwip
ZTF19aaafret,241.4910227496568,-12.79844601407381,,,E,EB*,,,E,EA,E,SIMBAD,False,E|E,False,170433140772831943_ZTF19aaafret
ZTF23aajcuyo,243.52345966543058,-14.601949527579995,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170433140869300956_ZTF23aajcuyo
ZTF19aabzumx,243.55792357888325,-13.562428357811479,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170433140894991093_ZTF19aabzumx
ZTF23aajcfiq,245.20823320180241,-13.082699374571616,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170433140978352493_ZTF23aajcfiq
ZTF19abanxwl,245.0196937123301,-12.441835772503081,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170433140982546833_ZTF19abanxwl
ZTF19abiffca,246.5826055407042,-12.93254117609802,,,CV/Nova,CV*,,,,,CV/Nova,SIMBAD,False,CV/Nova,False,170433140993032956_ZTF19abiffca
ZTF19aabzwga,245.70895583894767,-12.326172671276568,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170433140999848116_ZTF19aabzwga
ZTF19aaqajoa,246.92306785873745,-11.314755337029407,,,E,EB*,,,,,E,SIMBAD,False,E,False,170433141041267047_ZTF19aaqajoa
ZTF19aaqajoe,246.74202245917013,-11.096873043777407,,,E,EB*,,,,,E,SIMBAD,False,E,False,170433141041791693_ZTF19aaqajoe
ZTF19aaclfra,242.64515679209492,-12.381866514904607,,,,,,,CV/Nova,UG,CV/Nova,VSX,False,CV/Nova,False,170433141110473550_ZTF19aaclfra
ZTF26aaumtdl,242.9567799417574,-12.334238309653397,SNIa,SN Ia,,,,,,,SNIa,TNS,False,SNIa,False,170433141110997583_ZTF26aaumtdl
ZTF19aaaqlpl,242.02895102883664,-12.08625365766379,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170433141116240082_ZTF19aaaqlpl
ZTF19aaaqkid,243.15499315371048,-12.201136307992124,,,,,,,CV/Nova,CV,CV/Nova,VSX,False,CV/Nova,False,170433141131444688_ZTF19aaaqkid
ZTF23aajdfkh,242.17044053330977,-11.624122416666667,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170433141138784459_ZTF23aajdfkh
ZTF21abedyal,242.6583805839608,-11.52087166926587,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170433141139309459_ZTF21abedyal
ZTF19aadhcto,244.59501566066064,-11.907190964824094,,,E,EB*,,,,,E,SIMBAD,False,E,False,170433141146125397_ZTF19aadhcto
ZTF19aaphgkq,243.20839162556715,-10.922401915578583,,,E,RS*,,,,,E,SIMBAD,False,E,False,170433141159231961_ZTF19aaphgkq
ZTF19aaaqksb,239.45886843099134,-12.265738770613215,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170433141227389691_ZTF19aaaqksb
ZTF18adbinpd,241.41673915686135,-12.600278633123542,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170433141232632069_ZTF18adbinpd
ZTF19aaczzfe,240.73233669058334,-12.171072261456514,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170433141238923660_ZTF19aaczzfe
ZTF21abexvqh,239.5817911,-12.1731872,,,E,EB*,,,,,E,SIMBAD,False,E,False,170433141243118449_ZTF21abexvqh
ZTF18abcscfi,242.27772725007816,-10.670317954001273,,,,,,,CV/Nova,AM,CV/Nova,VSX,False,CV/Nova,False,170433141354266679_ZTF18abcscfi
ZTF19aatneho,242.15614077776496,-10.327217461822181,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170433141356366643_ZTF19aatneho
ZTF20abgnkoz,246.44740304707844,-10.67178288912994,,,E,EB*,,,,,E,SIMBAD,False,E,False,170433141504215180_ZTF20abgnkoz
ZTF19abanxdk,244.59494637753286,-10.416795943187052,,,CV/Nova,CV*,,,CV/Nova,UG,CV/Nova,SIMBAD,False,CV/Nova|CV/Nova,False,170433141511029217_ZTF19abanxdk
ZTF19aaseuqy,249.0232100538493,-11.912112343072216,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170433141631615057_ZTF19aaseuqy
ZTF19aadotsr,249.5213051083133,-11.956754359058193,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170433141632663661_ZTF19aadotsr
ZTF19aawwjaa,239.09920826254725,-14.108196929245205,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170433143921181742_ZTF19aawwjaa
ZTF19aaqphqe,239.28422382732734,-13.842667998886345,,,E,EB*,,,,,E,SIMBAD,False,E,False,170433143941628704_ZTF19aaqphqe
ZTF19aacmjuw,238.76162908889617,-13.665443415483452,,,E,EB*,,,,,E,SIMBAD,False,E,False,170433143947395568_ZTF19aacmjuw
ZTF19aabzwkh,238.7964139822233,-13.648325983487952,,,,,,,CV/Nova,CV,CV/Nova,VSX,False,CV/Nova,False,170433143947396103_ZTF19aabzwkh
ZTF19abevynz,261.18896412679993,-13.225032089109915,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562749419591_ZTF19abevynz
ZTF19aadovdv,261.21445387317834,-13.121981958087597,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437562749420260_ZTF19aadovdv
ZTF18abettsz,261.4885328899322,-13.624793584486525,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437562749943985_ZTF18abettsz
ZTF18abelail,261.54114894731106,-13.758499826305902,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562749944086_ZTF18abelail
ZTF18acaxxky,261.6096779326023,-13.568375560411251,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562749944325_ZTF18acaxxky
ZTF18abenhsk,261.4340717827927,-13.51048896424377,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437562750468121_ZTF18abenhsk
ZTF18acaxxrd,261.54664547953263,-13.482274714687875,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437562750468835_ZTF18acaxxrd
ZTF19aaduprl,261.50122557053317,-13.18771338733757,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562750992617_ZTF19aaduprl
ZTF19aadovbu,261.5545616950065,-13.206325767834072,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562750993125_ZTF19aadovbu
ZTF18acaxxkd,261.7733630580976,-13.716384516711086,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562751516924_ZTF18acaxxkd
ZTF18abeitrh,261.88592999904824,-13.645597904069044,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562751517254_ZTF18abeitrh
ZTF18acaxxki,261.7769782545232,-13.560564879820053,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562751517484_ZTF18acaxxki
ZTF18abeiuhw,261.82279305050173,-13.730152937317511,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562751517523_ZTF18abeiuhw
ZTF18abeiuhy,261.703113965893,-13.366728086636561,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562752041086_ZTF18abeiuhy
ZTF18abeiuid,261.7580574530625,-13.389472161995254,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562752041742_ZTF18abeiuid
ZTF18acazyoc,261.8022971969702,-13.506983891248217,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562752041771_ZTF18acazyoc
ZTF19aadovbq,261.8609046009128,-13.260062430800394,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562752565835_ZTF19aadovbq
ZTF19aaduifl,261.4216004727978,-12.395964166741292,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562755711728_ZTF19aaduifl
ZTF19aauxstv,261.66177425489485,-12.984094880267772,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562756235402_ZTF19aauxstv
ZTF19aadosag,261.122678064196,-12.288945635865675,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562757808729_ZTF19aadosag
ZTF23aboogci,261.40710440401807,-11.979167175056887,,,E,EB*,,,E,EB,E,SIMBAD,False,E|E,False,170437562759905417_ZTF23aboogci
ZTF19abdelkt,261.65122814890645,-12.242332557451082,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562760954575_ZTF19abdelkt
ZTF19aaqalzn,261.77798470424125,-11.986219536317712,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562761478852_ZTF19aaqalzn
ZTF19aashsva,261.58789319707574,-11.908068214562189,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562761478956_ZTF19aashsva
ZTF18acaxxkv,262.00607324422003,-14.07798104745873,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562763051784_ZTF18acaxxkv
ZTF18acaxxku,262.05650160861165,-14.004921706908332,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562763051812_ZTF18acaxxku
ZTF18abenfge,262.0106069533677,-13.862703384382785,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562763575480_ZTF18abenfge
ZTF18abeitsr,262.01768537200263,-13.755287995616978,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562763575981_ZTF18abeitsr
ZTF18acaxxkk,262.3460267491153,-14.022181700462438,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437562764624343_ZTF18acaxxkk
ZTF18abeitrv,262.4014317365079,-14.060281777832106,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562764624722_ZTF18abeitrv
ZTF18abethnw,262.2463416588147,-13.778610157831283,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562765148370_ZTF18abethnw
ZTF18acbdcfs,262.3957501356713,-13.92848398012392,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562765149029_ZTF18acbdcfs
ZTF18acaxxlg,262.0669806864727,-13.694886510945366,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562767245641_ZTF18acaxxlg
ZTF18acbdcfp,261.97243987220423,-13.313142745481432,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562767770243_ZTF18acbdcfp
ZTF18acaxxkq,262.3264123777762,-13.494304920568533,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562768818922_ZTF18acaxxkq
ZTF19aaocfiv,262.21019688593344,-13.411735669713778,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562769342697_ZTF19aaocfiv
ZTF19aadovap,262.27380108837275,-13.02753588015116,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562769867468_ZTF19aadovap
ZTF19aatmqcm,261.98333035911423,-13.021851182671606,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562771964192_ZTF19aatmqcm
ZTF19aadotqx,261.9815591401128,-12.951056184504633,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562771964672_ZTF19aadotqx
ZTF19aafnzhr,262.06113987759846,-12.587494435231482,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562772488693_ZTF19aafnzhr
ZTF19aaepdzp,261.9344788822714,-12.367867943799297,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562773012720_ZTF19aaepdzp
ZTF19aadutkz,262.560856172103,-12.940601510425891,,,,,,,DSCT,HADS,DSCT,VSX,False,DSCT,False,170437562775110402_ZTF19aadutkz
ZTF19aadupkz,262.45300814520783,-12.18171588511678,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562779828805_ZTF19aadupkz
ZTF19abaqssc,262.5129196182998,-12.057497039860959,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562779828841_ZTF19abaqssc
ZTF22aalgawi,262.9398910704493,-14.176515803225461,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562787693343_ZTF22aalgawi
ZTF18acazbhn,262.92030631005093,-14.005120331593043,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437562788216855_ZTF18acazbhn
ZTF18acaxyzz,262.9976162806153,-13.8649351655386,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562788741397_ZTF18acaxyzz
ZTF18abkobtw,263.03136725584653,-13.824639985516306,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562788741505_ZTF18abkobtw
ZTF19aarxwot,263.09619343775785,-13.773567524645605,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562788742075_ZTF19aarxwot
ZTF18abejtgs,262.7468004496446,-13.63856646586711,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562790838576_ZTF18abejtgs
ZTF18abeiwge,262.69421122989223,-13.572048410676292,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562790839107_ZTF18abeiwge
ZTF19aadupdh,262.6840838708873,-13.287917286644833,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562791363317_ZTF19aadupdh
ZTF19aaocevg,262.67945954272335,-13.197853093575318,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562791886981_ZTF19aaocevg
ZTF19aadosia,262.7457611855419,-13.139403721742251,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562791887536_ZTF19aadosia
ZTF23aalmjnh,262.93279083686224,-13.664585689306001,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562792411295_ZTF23aalmjnh
ZTF18acbdded,263.01057058239206,-13.60658036075509,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562792412053_ZTF18acbdded
ZTF19aaxmvpr,262.84961047972666,-12.99621157763959,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562793459745_ZTF19aaxmvpr
ZTF18acbdcwc,263.2266750214944,-13.54016411988313,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562793984660_ZTF18acbdcwc
ZTF18abeiwbd,263.2036569087148,-13.359291174196777,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562794508566_ZTF18abeiwbd
ZTF19aafnqea,263.1867525623365,-13.021227631761988,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562795032847_ZTF19aafnqea
ZTF19aadurym,262.66719726419876,-12.756327061257489,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562795557125_ZTF19aadurym
ZTF19aafnzdi,262.723370259242,-12.867772303818665,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170437562795557260_ZTF19aafnzdi
ZTF19aatmqkj,262.7226488959301,-12.932802912296342,,,,,,,DSCT,HADS,DSCT,VSX,False,DSCT,False,170437562795557653_ZTF19aatmqkj
ZTF19aaejvov,262.7749345983385,-12.947242703766722,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562795557687_ZTF19aaejvov
ZTF19aaeowmv,262.66057803311946,-12.71455459499151,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562796081376_ZTF19aaeowmv
ZTF19aaeowpn,262.67974665441,-12.390442706779975,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562796605691_ZTF19aaeowpn
ZTF21abbxpth,262.8318870691771,-12.870651484953436,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562797129731_ZTF21abbxpth
ZTF19aaduplg,262.85389908459206,-12.548548984847304,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437562797654149_ZTF19aaduplg
ZTF19aadupkw,263.0042034932107,-12.567346946496468,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562797654836_ZTF19aadupkw
ZTF19aafnqdy,263.17266956927403,-12.873589254289593,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562798702875_ZTF19aafnqdy
ZTF18abssrgb,262.8951705210397,-12.047165954194195,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562801848651_ZTF18abssrgb
ZTF19aaduplh,262.99462533171715,-12.089610156647504,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562801848891_ZTF19aaduplh
ZTF19aaphidj,262.8702841864608,-11.91454171015406,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562802372950_ZTF19aaphidj
ZTF19aaghihr,263.02219519831345,-12.004098190178278,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170437562803946349_ZTF19aaghihr
ZTF21abgazkc,263.34040988437573,-12.953714625430512,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437562815479898_ZTF21abgazkc
ZTF19aasgipp,263.41394250372133,-13.149947643095391,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437562815480712_ZTF19aasgipp
ZTF19aamqzfp,263.3203135225804,-12.706576248712866,,,,,,,RRL,RR,RRL,VSX,False,RRL,False,170437562819150514_ZTF19aamqzfp
ZTF19aaphnpl,263.36790638619135,-12.650111610938907,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437562819674291_ZTF19aaphnpl
ZTF19aafnpis,263.3581128466726,-12.418238510123686,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562820199093_ZTF19aafnpis
ZTF19aafolrn,263.3916247948633,-12.337903825991404,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562820199109_ZTF19aafolrn
ZTF19aafnpja,263.5699542175889,-12.60001635725465,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562821247087_ZTF19aafnpja
ZTF19aalcpqd,263.4596684870982,-12.150084537908512,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437562823868951_ZTF19aalcpqd
ZTF19aaghiel,263.30390875729125,-12.075163498017426,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437562823869059_ZTF19aaghiel
ZTF18abcsjji,259.08133050061974,-13.348290449921867,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563288387970_ZTF18abcsjji
ZTF19aadowzc,259.03002853600105,-13.070873981715858,,,,,,,RRL,RR,RRL,VSX,False,RRL,False,170437563289436999_ZTF19aadowzc
ZTF18abeitnj,259.4460982323138,-13.86234044481715,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563299922572_ZTF18abeitnj
ZTF18acaxxgr,259.66304333098645,-13.768299033206787,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563301495038_ZTF18acaxxgr
ZTF18abeitov,259.71373317537837,-13.791608711622732,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563301495232_ZTF18abeitov
ZTF18abeitow,259.9543728317944,-13.914434641323764,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563302543644_ZTF18abeitow
ZTF18acaxxhp,259.9496195723484,-13.857778437489548,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563302543659_ZTF18acaxxhp
ZTF18abkobtq,259.9048465210824,-13.812338296320972,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563303067915_ZTF18abkobtq
ZTF19aapqfky,259.9301830475718,-13.82861070141432,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563303068182_ZTF19aapqfky
ZTF18abewizh,259.86077022330454,-13.606446852858948,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563303592128_ZTF18abewizh
ZTF18acaxxht,259.8247515712248,-13.438443692785857,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563303592130_ZTF18acaxxht
ZTF18acaxxec,259.31585764647343,-13.467821218916606,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563304116382_ZTF18acaxxec
ZTF18abpctzu,259.29841300832203,-13.2968829572172,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563304116402_ZTF18abpctzu
ZTF19aadowgw,259.15568435825935,-13.156152439360499,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563304640545_ZTF19aadowgw
ZTF19aasfrns,259.4981133954845,-12.838398390200743,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563306738097_ZTF19aasfrns
ZTF19aaeoxjz,259.80266016415067,-12.944999137059074,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563307786677_ZTF19aaeoxjz
ZTF21abeiopr,259.1869528172237,-12.698252572487098,,,,,,,CEP,CEP,CEP,VSX,False,CEP,False,170437563308835083_ZTF21abeiopr
ZTF19aafnynt,259.0335820808931,-12.553444816942504,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563309359429_ZTF19aafnynt
ZTF19aadorwi,259.0296568676739,-12.402073019039694,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437563309359460_ZTF19aadorwi
ZTF19aafobob,259.5130400151418,-12.559974620032317,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563311980573_ZTF19aafobob
ZTF19aaduoiu,259.5905197036278,-12.500443696278195,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563311980697_ZTF19aaduoiu
ZTF19abaqyht,259.6565092085483,-12.50236953183637,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563311980821_ZTF19abaqyht
ZTF24aarcxxp,258.9206571399339,-12.107035366234259,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563313553497_ZTF24aarcxxp
ZTF19aadourd,258.94299221534874,-12.006325230475811,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170437563313553560_ZTF19aadourd
ZTF19aadughb,259.06848076568764,-11.997912816626211,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563313553821_ZTF19aadughb
ZTF19aaocerq,259.2159485387722,-11.872343050120795,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437563315126652_ZTF19aaocerq
ZTF19aaocpjj,259.5133946720898,-11.93068084249717,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437563316699402_ZTF19aaocpjj
